Policy,BuildingLoss,AppurtenantLoss,ContentLoss,AleLoss,TotalLoss
10064,8784392.295180367472,7698.824250261317,0.000000000000,0.000000000000,8792091.119430628789
10065,75477160.996253987651,0.000000000000,0.000000000000,0.000000000000,75477160.996253987651
10066,184750693.267891687196,0.000000000000,0.000000000000,0.000000000000,184750693.267891687196
10067,18773425.812681010197,126529.505815426804,0.000000000000,0.000000000000,18899955.318496437001
10068,51358822.916883872076,0.000000000000,0.000000000000,0.000000000000,51358822.916883872076
10069,253496957.717485742760,421209.811552808933,0.000000000000,0.000000000000,253918167.529038551700
1007,20577350.029875798096,0.000000000000,0.000000000000,0.000000000000,20577350.029875798096
10070,0.000000000000,339.954653394553,0.000000000000,0.000000000000,339.954653394553
10071,6634261.987349311154,0.000000000000,0.000000000000,0.000000000000,6634261.987349311154
10072,14117568.416090742002,0.000000000000,0.000000000000,0.000000000000,14117568.416090742002
10073,65930957.070539379496,182366.499771529784,0.000000000000,0.000000000000,66113323.570310909279
10074,39794785.885234607598,0.000000000000,0.000000000000,0.000000000000,39794785.885234607598
10075,24455785.900376903377,0.000000000000,0.000000000000,0.000000000000,24455785.900376903377
10076,44347136.149716918342,83311.448765004828,0.000000000000,0.000000000000,44430447.598481923171
10077,0.000000000000,19194.208214698795,0.000000000000,0.000000000000,19194.208214698795
10078,30569205.996834082944,0.000000000000,0.000000000000,0.000000000000,30569205.996834082944
10079,30569205.996834082944,0.000000000000,0.000000000000,0.000000000000,30569205.996834082944
1008,102718367.781108630399,0.000000000000,0.000000000000,0.000000000000,102718367.781108630399
10080,45244541.896535949258,0.000000000000,0.000000000000,0.000000000000,45244541.896535949258
10081,43416567.211187184934,109457.338969254550,42301.757331442264,0.000000000000,43568326.307487881746
10082,19692184.267092191529,0.000000000000,185501.462247351437,0.000000000000,19877685.729339542966
10083,206753517.917392962190,0.000000000000,0.000000000000,0.000000000000,206753517.917392962190
10084,12409536.057063655299,0.000000000000,106868.423451457136,0.000000000000,12516404.480515112436
10085,21970339.563564975451,0.000000000000,232797.067394620619,0.000000000000,22203136.630959596070
10086,23211151.509518779649,0.000000000000,223166.765909608973,0.000000000000,23434318.275428388621
10087,23211151.509518779649,0.000000000000,223166.765909608973,0.000000000000,23434318.275428388621
10088,368391488.633299969748,0.000000000000,0.000000000000,0.000000000000,368391488.633299969748
10089,374024639.555061321298,0.000000000000,0.000000000000,0.000000000000,374024639.555061321298
1009,183663187.574384299529,0.000000000000,0.000000000000,0.000000000000,183663187.574384299529
10090,144765013.145684390591,140859.801612886254,0.000000000000,0.000000000000,144905872.947297276842
10091,134473882.544061589098,297368.280921277728,0.000000000000,0.000000000000,134771250.824982866819
10092,218704752.127306513910,347857.734423160643,0.000000000000,0.000000000000,219052609.861729674551
10093,120049994.367820196516,146011.232501827420,0.000000000000,0.000000000000,120196005.600322023936
10094,319246236.929544511979,0.000000000000,0.000000000000,0.000000000000,319246236.929544511979
10095,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
101,102456677.796231852029,1569641.178464672815,170733.577008109678,0.000000000000,104197052.551704634519
1010,234427681.603819044481,102116.493186369981,0.000000000000,0.000000000000,234529798.097005414456
1011,107867124.389238480522,333351.727442596667,0.000000000000,0.000000000000,108200476.116681077190
1012,382453474.439384290745,0.000000000000,352427.155011225959,0.000000000000,382805901.594395516702
1013,102876605.763133089924,0.000000000000,0.000000000000,0.000000000000,102876605.763133089924
1014,95431540.307567849719,324510.735473649649,0.000000000000,0.000000000000,95756051.043041499368
1015,181320077.153252613803,0.000000000000,79313.672607916057,0.000000000000,181399390.825860529862
1016,177704354.524465090770,0.000000000000,0.000000000000,0.000000000000,177704354.524465090770
1017,208583708.933588850326,0.000000000000,750473.103703495613,0.000000000000,209334182.037292345936
1018,387102589.514990115393,0.000000000000,159745.826262222386,0.000000000000,387262335.341252337792
1019,36047558.901077740913,0.000000000000,0.000000000000,0.000000000000,36047558.901077740913
102,101385227.315793999456,1005386.933447391751,0.000000000000,0.000000000000,102390614.249241391204
1020,0.000000000000,52998.401840578860,0.000000000000,0.000000000000,52998.401840578860
1021,34951100.137777659802,0.000000000000,0.000000000000,0.000000000000,34951100.137777659802
1022,68845135.502694271701,0.000000000000,0.000000000000,0.000000000000,68845135.502694271701
1023,6347886.999999665731,23404.206963746987,0.000000000000,0.000000000000,6371291.206963412718
1024,10732482.534616999898,10032.440326513518,2762.950317925493,0.000000000000,10745277.925261438910
1025,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
1026,7971915.528996045321,27300.875920088648,0.000000000000,0.000000000000,7999216.404916133969
1027,8108527.544185102961,146404.739227168189,8747.324431636893,0.000000000000,8263679.607843908042
1028,4878408.087721515173,0.000000000000,0.000000000000,0.000000000000,4878408.087721515173
1029,5738977.302029246094,32087.997070766901,0.000000000000,0.000000000000,5771065.299100012995
103,72913600.636677945877,1182511.133102466511,0.000000000000,0.000000000000,74096111.769780412389
1030,3506048.421324128356,2835.716674880685,0.000000000000,0.000000000000,3508884.137999009042
1031,42733429.682647483914,234589.519225029858,275705.678860809375,0.000000000000,43243724.880733323145
1032,16217932.363830807085,178254.384414300739,8307.936659502074,0.000000000000,16404494.684904609897
1033,8379392.745801609531,38423.083502094400,1849.818454442626,0.000000000000,8419665.647758146556
1034,11844539.234494336976,3958643.281799655233,138090.488802832675,0.000000000000,15941273.005096824885
1035,21872019.109724588961,368400.804779729735,0.000000000000,0.000000000000,22240419.914504318696
1036,36274027.387143878132,166830.910171442246,0.000000000000,0.000000000000,36440858.297315320378
1037,32374396.489137247252,293994.098542572053,0.000000000000,0.000000000000,32668390.587679819306
1038,36005149.476042851285,477450.893028878462,0.000000000000,0.000000000000,36482600.369071729747
1039,97075017.136550365918,1016753.714670488980,81816.829575234484,0.000000000000,98173587.680796089386
104,72913600.636677945877,1182511.133102466511,0.000000000000,0.000000000000,74096111.769780412389
1040,17377296.177539953265,153659.194351306347,0.000000000000,0.000000000000,17530955.371891259612
1041,12284114.944257597558,179308.495028615745,0.000000000000,0.000000000000,12463423.439286213303
1042,19965977.513070233170,0.000000000000,0.000000000000,0.000000000000,19965977.513070233170
1043,47484759.885297363155,0.000000000000,0.000000000000,0.000000000000,47484759.885297363155
1044,4120763.204605379367,8415.644788634128,0.000000000000,0.000000000000,4129178.849394013496
1045,12909527.377306180691,46802.291057258182,9471.580549621523,0.000000000000,12965801.248913060396
1046,8931609.931539672737,72447.270380195958,11565.063587815543,0.000000000000,9015622.265507684237
1047,58896123.059360129198,238140.202095361997,0.000000000000,0.000000000000,59134263.261455491196
1048,7108163.855480213817,20421.806627792914,0.000000000000,0.000000000000,7128585.662108006731
1049,6364471.770424346650,35744.010328824955,0.000000000000,0.000000000000,6400215.780753171604
105,275279676.465861891338,895399.939451320172,0.000000000000,0.000000000000,276175076.405313211522
1050,7969490.000971889634,31785.791449835461,0.000000000000,0.000000000000,8001275.792421725095
1051,9346183.366025522457,65015.536560140893,0.000000000000,0.000000000000,9411198.902585663350
1052,9326522.821080961737,89978.642480044661,3504.618671864885,0.000000000000,9420006.082232871283
1053,9716155.437093356527,46991.761304943677,0.000000000000,0.000000000000,9763147.198398300204
1054,9716155.437093356527,46991.761304943677,0.000000000000,0.000000000000,9763147.198398300204
1055,2667717.126654774227,40485.123330866937,5591.719697000814,0.000000000000,2713793.969682641978
1056,0.000000000000,80836.704741750428,0.000000000000,0.000000000000,80836.704741750428
1057,7087167.811463536036,60936.268203213726,0.000000000000,0.000000000000,7148104.079666749762
1058,7087167.811463536036,60936.268203213726,0.000000000000,0.000000000000,7148104.079666749762
1059,5354203.345030242642,20263.385320290630,2985.263483007445,0.000000000000,5377451.993833540717
106,41862178.215989254266,827841.812873002510,566623.654211113501,0.000000000000,43256643.683073370277
1060,61993047.479158620186,0.000000000000,78853.125262414069,0.000000000000,62071900.604421034255
1061,839119009.294729969115,0.000000000000,331575.647313050710,0.000000000000,839450584.942043019808
1062,0.000000000000,153.177885066491,0.000000000000,0.000000000000,153.177885066491
1063,517821824.578501054901,0.000000000000,0.000000000000,0.000000000000,517821824.578501054901
1064,23308524.801015048808,142455.470219943581,0.000000000000,0.000000000000,23450980.271234992390
1065,13404594.105298713457,147302.304597649325,12827.995995176575,0.000000000000,13564724.405891539357
1066,65999132.823412543690,0.000000000000,0.000000000000,0.000000000000,65999132.823412543690
1067,65999132.823412543690,0.000000000000,0.000000000000,0.000000000000,65999132.823412543690
1068,19183333.889727809930,49436.033254682269,0.000000000000,0.000000000000,19232769.922982492200
1069,73330153.011491199934,181121.502144455856,0.000000000000,0.000000000000,73511274.513635655792
107,53909339.548154425400,0.000000000000,0.000000000000,0.000000000000,53909339.548154425400
1070,73330153.011491199934,181121.502144455856,0.000000000000,0.000000000000,73511274.513635655792
1071,4102095.624548839627,4598.098481425599,608.755605542127,0.000000000000,4107302.478635807353
1072,11629830.844783278796,0.000000000000,0.000000000000,0.000000000000,11629830.844783278796
1073,11994625.760866785301,36684.083463610242,0.000000000000,0.000000000000,12031309.844330395544
1074,11994625.760866785301,36684.083463610242,0.000000000000,0.000000000000,12031309.844330395544
1075,24315716.132952409613,255815.676600521802,0.000000000000,0.000000000000,24571531.809552931416
1076,22111877.968593440439,0.000000000000,0.000000000000,0.000000000000,22111877.968593440439
1077,76249321.355816844240,0.000000000000,0.000000000000,0.000000000000,76249321.355816844240
1078,13822730.867456606285,56165.194867145154,21156.156717271212,0.000000000000,13900052.219041022650
1079,10893462.395039461269,215361.584784923498,0.000000000000,0.000000000000,11108823.979824384767
108,37118141.403074008318,0.000000000000,0.000000000000,0.000000000000,37118141.403074008318
1080,9222501.789895589693,0.000000000000,3330.539340632451,0.000000000000,9225832.329236222144
1081,9222501.789895589693,0.000000000000,3330.539340632451,0.000000000000,9225832.329236222144
1082,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
1083,12584343.251708316667,93035.343015462587,0.000000000000,0.000000000000,12677378.594723779253
1084,0.000000000000,3751346.256386291572,86887.344269620919,0.000000000000,3838233.600655912491
1085,7229616.371847899125,4821.777187759014,0.000000000000,0.000000000000,7234438.149035658139
1086,5705067.874321868194,0.000000000000,0.000000000000,0.000000000000,5705067.874321868194
1087,15281898.348684404004,56756.255433944346,3210.012148103805,0.000000000000,15341864.616266452154
1088,48040361.702700067213,121115.203097911942,72386.864721708139,0.000000000000,48233863.770519687292
1089,45084165.388196220782,485320.078252693489,0.000000000000,0.000000000000,45569485.466448914271
109,81772404.874766679291,0.000000000000,0.000000000000,0.000000000000,81772404.874766679291
1090,102029908.620715708028,0.000000000000,0.000000000000,0.000000000000,102029908.620715708028
1091,98726972.987467976185,217256.111059074096,0.000000000000,0.000000000000,98944229.098527050279
1092,0.000000000000,90111.554320973491,0.000000000000,0.000000000000,90111.554320973491
1093,44155988.733565319111,344044.360199891551,31858.327681948036,0.000000000000,44531891.421447158700
1094,55335782.564609573528,375961.309462500587,156079.852101582940,0.000000000000,55867823.726173657054
1095,22737768.675689076725,0.000000000000,0.000000000000,0.000000000000,22737768.675689076725
1096,0.000000000000,138789.108913545171,0.000000000000,0.000000000000,138789.108913545171
1097,6013974.120708725903,969236.370860095269,198237.361418391858,0.000000000000,7181447.852987213030
1098,29629533.596728688646,0.000000000000,570921.020175633059,0.000000000000,30200454.616904321705
1099,10848457.344385546876,60075.107983710486,0.000000000000,0.000000000000,10908532.452369257361
11,33016054.955216426566,0.000000000000,0.000000000000,0.000000000000,33016054.955216426566
110,234361138.451628115581,0.000000000000,5005973.969929348214,0.000000000000,239367112.421557463793
1100,22012603.805810667322,37482.152965475842,30664.194206028233,0.000000000000,22080750.152982171396
1101,23366154.635815911079,1138848.509791431146,24802.573408246138,0.000000000000,24529805.719015588364
1102,23366154.635815911079,1138848.509791431146,24802.573408246138,0.000000000000,24529805.719015588364
1103,19744496.878041955990,0.000000000000,0.000000000000,0.000000000000,19744496.878041955990
1104,17346684.590848282827,0.000000000000,14691.626991984622,0.000000000000,17361376.217840267449
1105,88952927.433614371308,0.000000000000,0.000000000000,0.000000000000,88952927.433614371308
1106,67699674.337180988739,367977.614273749310,0.000000000000,0.000000000000,68067651.951454738053
1107,11081970.707240573303,79545.629272601108,0.000000000000,0.000000000000,11161516.336513174411
1108,0.000000000000,2517756.321707330206,835788.806991270324,0.000000000000,3353545.128698600530
1109,17879257.878637364553,99720.531687880800,0.000000000000,0.000000000000,17978978.410325245353
111,64998079.080378348794,0.000000000000,1743429.482569203994,0.000000000000,66741508.562947552786
1110,18346489.952167846039,336838.727138251971,0.000000000000,0.000000000000,18683328.679306098011
1111,12706547.408150544660,87888.425893783686,0.000000000000,0.000000000000,12794435.834044328346
1112,13629391.794655254196,294381.943732514423,0.000000000000,0.000000000000,13923773.738387768619
1113,392181207.611987297802,0.000000000000,0.000000000000,0.000000000000,392181207.611987297802
1114,10371907.537788085520,0.000000000000,0.000000000000,0.000000000000,10371907.537788085520
1115,12898739.036410697574,12425.392238729329,2049.595554364329,0.000000000000,12913214.024203791233
1116,379293760.883264820644,0.000000000000,0.000000000000,0.000000000000,379293760.883264820644
1117,98393927.097878370339,0.000000000000,0.000000000000,0.000000000000,98393927.097878370339
1118,534494073.448239599238,0.000000000000,971076.747042209250,0.000000000000,535465150.195281808497
1119,2275566378.785546217579,0.000000000000,755977.555909172675,0.000000000000,2276322356.341455390211
112,68108224.524173344362,0.000000000000,269248.096864235722,0.000000000000,68377472.621037580087
1120,560673292.868887811259,0.000000000000,877292.873045551742,0.000000000000,561550585.741933363024
1121,83719451.106096880343,0.000000000000,281900.279548806587,0.000000000000,84001351.385645686933
1122,0.000000000000,43133.924781807565,0.000000000000,0.000000000000,43133.924781807565
1123,0.000000000000,24574.049340859035,0.000000000000,0.000000000000,24574.049340859035
1124,0.000000000000,43133.924781807565,0.000000000000,0.000000000000,43133.924781807565
1125,32183006.490728107427,0.000000000000,0.000000000000,0.000000000000,32183006.490728107427
1126,16912054.390286354135,11300.634501704207,6667.555884077034,0.000000000000,16930022.580672135377
1127,16912054.390286354135,11300.634501704207,6667.555884077034,0.000000000000,16930022.580672135377
1128,18601968.128194207045,1240321.789075883912,0.000000000000,0.000000000000,19842289.917270090958
1129,0.000000000000,5642296.531656515555,17334.536534878875,0.000000000000,5659631.068191394430
113,102029212.607894531800,0.000000000000,99962.262511430747,0.000000000000,102129174.870405962545
1130,11246443.917446033456,0.000000000000,0.000000000000,0.000000000000,11246443.917446033456
1131,10128478.775675281560,0.000000000000,0.000000000000,0.000000000000,10128478.775675281560
1132,9233419.755215194079,156835.167120122117,3566.141788108207,0.000000000000,9393821.064123424403
1133,3431226.292134804670,57665.889824370417,12773.173454132195,0.000000000000,3501665.355413307283
1134,19813392.142283082838,149674.006492969318,0.000000000000,0.000000000000,19963066.148776052156
1135,6175047.001261700338,1093944.560128162230,0.000000000000,0.000000000000,7268991.561389862567
1136,14592347.341194672976,276298.192665211348,0.000000000000,0.000000000000,14868645.533859884324
1137,17522897.192091088460,0.000000000000,0.000000000000,0.000000000000,17522897.192091088460
1138,33148640.106048024776,424196.640069962550,0.000000000000,0.000000000000,33572836.746117987328
1139,13526210.358530206486,34842.855322018697,0.000000000000,0.000000000000,13561053.213852225183
114,73203154.524294556897,0.000000000000,995300.087934656469,0.000000000000,74198454.612229213366
1140,22861435.304796942024,0.000000000000,0.000000000000,0.000000000000,22861435.304796942024
1141,18397944.861278976250,0.000000000000,0.000000000000,0.000000000000,18397944.861278976250
1142,16927103.388159032258,0.000000000000,0.000000000000,0.000000000000,16927103.388159032258
1143,14285335.786463916754,162736.937673973226,0.000000000000,0.000000000000,14448072.724137889980
1144,16978466.429372638257,231103.936340788704,25418.239922212438,0.000000000000,17234988.605635639400
1145,19698566.497970274537,90009.924168013708,0.000000000000,0.000000000000,19788576.422138288244
1146,47024162.790225179735,514408.908890168774,0.000000000000,0.000000000000,47538571.699115348511
1147,0.000000000000,6822.541834485826,0.000000000000,0.000000000000,6822.541834485826
1148,0.000000000000,6822.541834485826,0.000000000000,0.000000000000,6822.541834485826
1149,32186394.590008766783,0.000000000000,0.000000000000,0.000000000000,32186394.590008766783
115,104341449.755536340199,0.000000000000,0.000000000000,0.000000000000,104341449.755536340199
1150,0.000000000000,11942.055832193124,0.000000000000,0.000000000000,11942.055832193124
1151,47145560.877215860935,363290.245716339221,54044.717062338955,0.000000000000,47562895.839994539110
1152,47145560.877215860935,363290.245716339221,54044.717062338955,0.000000000000,47562895.839994539110
1153,47145560.877215860935,363290.245716339221,54044.717062338955,0.000000000000,47562895.839994539110
1154,0.000000000000,3455957.729716798894,0.000000000000,0.000000000000,3455957.729716798894
1155,173565154.713826974636,99662.834091143262,0.000000000000,0.000000000000,173664817.547918117896
1156,459513963.650150111876,0.000000000000,0.000000000000,0.000000000000,459513963.650150111876
1157,210935160.958331244357,0.000000000000,0.000000000000,0.000000000000,210935160.958331244357
1158,36196740.830037411688,9736590.786130816241,0.000000000000,0.000000000000,45933331.616168227927
1159,0.000000000000,1686975.976539725563,0.000000000000,0.000000000000,1686975.976539725563
116,57180210.236718804306,0.000000000000,0.000000000000,0.000000000000,57180210.236718804306
1160,79873524.678000418528,2394976.391154506241,0.000000000000,0.000000000000,82268501.069154924771
1161,79873524.678000418528,2394976.391154506241,0.000000000000,0.000000000000,82268501.069154924771
1162,0.000000000000,11942.055832193124,0.000000000000,0.000000000000,11942.055832193124
1163,134409601.963744161112,0.000000000000,0.000000000000,0.000000000000,134409601.963744161112
1164,134409601.963744161112,0.000000000000,0.000000000000,0.000000000000,134409601.963744161112
1165,0.000000000000,6831969.933760007631,0.000000000000,0.000000000000,6831969.933760007631
1166,0.000000000000,6831969.933760007631,0.000000000000,0.000000000000,6831969.933760007631
1167,27365650.389811522557,0.000000000000,0.000000000000,0.000000000000,27365650.389811522557
1168,66519624.123372112917,1318460.810068375840,0.000000000000,0.000000000000,67838084.933440488756
1169,83832502.367921190147,292277.517934661645,0.000000000000,0.000000000000,84124779.885855851790
117,0.000000000000,520243.632596357187,0.000000000000,0.000000000000,520243.632596357187
1170,35451921.609237387496,138436.514544908619,23372.044877761885,0.000000000000,35613730.168660058000
1171,48527660.303195569733,195314.958626039975,47875.492498576710,0.000000000000,48770850.754320186417
1172,38198112.634530118990,775046.673634716478,43154.430333934507,0.000000000000,39016313.738498769973
1173,38198112.634530118990,775046.673634716478,43154.430333934507,0.000000000000,39016313.738498769973
1174,53127765.819424966074,386441.458536971840,0.000000000000,0.000000000000,53514207.277961937914
1175,16633779.357506517396,0.000000000000,0.000000000000,0.000000000000,16633779.357506517396
1176,1410287714.923000024632,0.000000000000,3849059.896714969399,0.000000000000,1414136774.819714994053
1177,57544326.397954573273,0.000000000000,0.000000000000,0.000000000000,57544326.397954573273
1178,280371982.348341549688,0.000000000000,0.000000000000,0.000000000000,280371982.348341549688
1179,51230327.171019721660,10338573.431869397635,0.000000000000,0.000000000000,61568900.602889119295
118,142907910.491152499904,0.000000000000,370278.714349741565,0.000000000000,143278189.205502241472
1180,346631810.240370160551,26426.183141308167,0.000000000000,0.000000000000,346658236.423511468718
1181,62514664.398625891692,192903.818967217163,34666.019359844493,0.000000000000,62742234.236952953350
1182,80076630.910039549351,0.000000000000,0.000000000000,0.000000000000,80076630.910039549351
1183,99600310.890017118902,236991.487393667757,70880.444668780341,0.000000000000,99908182.822079566999
1184,299430703.216383737570,127772.445305433227,0.000000000000,0.000000000000,299558475.661689170811
1185,7091102.522270825441,36240.267399834066,3075.483645617923,0.000000000000,7130418.273316277429
1186,8755099.575845612148,0.000000000000,0.000000000000,0.000000000000,8755099.575845612148
1187,7804217.372916104478,395921.731696115088,53744.546127178229,0.000000000000,8253883.650739397795
1188,11645501.109660684015,0.000000000000,0.000000000000,0.000000000000,11645501.109660684015
1189,0.000000000000,11796.216265143887,0.000000000000,0.000000000000,11796.216265143887
119,170633091.572418703698,387238.920072137338,1378262.960534584670,0.000000000000,172398593.453025425697
1190,0.000000000000,2440280.415123975908,177306.686070441704,0.000000000000,2617587.101194417612
1191,65973710.836323353862,61472.387906443681,0.000000000000,0.000000000000,66035183.224229797543
1192,33015128.227278190743,331953.733825882893,0.000000000000,0.000000000000,33347081.961104073636
1193,6868243.151580712283,91269.936240058544,3711.843641698225,0.000000000000,6963224.931462469051
1194,10069408.916033703063,454266.551838380853,56557.501553312339,0.000000000000,10580232.969425396254
1195,10069408.916033703063,454266.551838380853,56557.501553312339,0.000000000000,10580232.969425396254
1196,9126762.174360404385,217685.664263821812,2780.087677512164,0.000000000000,9347227.926301738361
1197,8955841.833014261470,90495.441615893951,0.000000000000,0.000000000000,9046337.274630155422
1198,10312196.569398397314,43233.845880190153,0.000000000000,0.000000000000,10355430.415278587467
1199,12175212.195185765229,85420.587108469985,0.000000000000,0.000000000000,12260632.782294235215
12,2117190.698431246233,35899.330991595878,1291.145874499304,0.000000000000,2154381.175297341415
120,161654146.744358311800,335274.911107018333,59745.582638332154,0.000000000000,162049167.238103662283
1200,6761328.719833657367,13124.688364173883,0.000000000000,0.000000000000,6774453.408197831251
1201,23081308.916058820669,198302.891284552948,9213.762955836380,0.000000000000,23288825.570299209996
1202,23081308.916058820669,198302.891284552948,9213.762955836380,0.000000000000,23288825.570299209996
1203,13133448.110838316781,124285.733311194096,0.000000000000,0.000000000000,13257733.844149510877
